User_ID,Signup_Date,City,Account_Type,KYC_Status,Trade_ID,Trade_Date,Segment,Buy_Sell,Quantity,Price,Brokerage_Fee,Trade_Value,Revenue,Cost,Profit,Leverage_Used,Margin_Call_Flag,Holding_Time_Hours
U101545,2024-05-17,Mumbai,Premium,Pending,T701545,2024-08-19,F&O,Sell,102.59,1780.53,40.87,182664.57,40.87,17.24,23.63,5.08,No,49
U101546,2024-01-14,Mumbai,Premium,Verified,T701546,2024-07-19,Crypto,Buy,95.19,4299.92,39.87,409309.38,39.87,15.8,24.07,5.73,No,64
U101547,2024-05-05,Hyderabad,Premium,Verified,T701547,2024-10-21,F&O,Buy,225.93,994.31,45.14,224644.46,45.14,25.72,19.42,6.74,No,77
U101548,2024-01-13,Chennai,Basic,Verified,T701548,2024-06-26,Crypto,Sell,478.75,1874.54,33.83,897436.03,33.83,11.01,22.82,1.68,No,106
U101549,2024-05-19,Mumbai,Premium,Verified,T701549,2024-08-21,Equity,Sell,330.32,1216.4,37.28,401801.25,37.28,16.67,20.61,5.54,No,25
U101550,2024-03-03,Kolkata,Premium,Verified,T701550,2024-06-21,Crypto,Sell,402.15,2575.19,14.98,1035612.66,14.98,7.15,7.83,6.71,Yes,5
U101551,2024-01-08,Kolkata,Premium,Verified,T701551,2024-08-14,Equity,Sell,139.86,1001.41,6.26,140057.2,6.26,2.76,3.5,1.5,No,28
U101552,2024-02-28,Chennai,Basic,Pending,T701552,2024-07-15,Crypto,Buy,224.04,1025.23,18.3,229692.53,18.3,9.3,9.0,4.19,No,45
U101553,2024-05-26,Kolkata,Basic,Pending,T701553,2024-07-02,Crypto,Buy,461.33,1700.68,35.83,784574.7,35.83,19.08,16.75,7.4,No,67
U101554,2024-03-22,Mumbai,Premium,Pending,T701554,2024-07-09,Equity,Sell,124.19,4613.61,28.49,572964.23,28.49,12.36,16.13,5.76,Yes,25
U101555,2024-02-11,Bengaluru,Basic,Verified,T701555,2024-06-30,Equity,Buy,489.17,230.87,44.25,112934.68,44.25,21.26,22.99,4.3,No,32
U101556,2024-02-27,Bengaluru,Premium,Pending,T701556,2024-10-23,Equity,Buy,32.21,3213.78,24.58,103515.85,24.58,7.64,16.94,7.64,No,56
U101557,2024-01-09,Chennai,Premium,Pending,T701557,2024-07-26,F&O,Sell,223.7,4589.93,46.97,1026767.34,46.97,20.01,26.96,1.03,No,37
U101558,2024-03-18,Chennai,Premium,Pending,T701558,2024-09-16,Crypto,Sell,212.93,344.69,49.22,73394.84,49.22,28.6,20.62,6.75,No,20
U101559,2024-02-05,Mumbai,Basic,Pending,T701559,2024-06-07,F&O,Sell,496.36,705.58,19.97,350221.69,19.97,11.93,8.04,3.03,No,23
U101560,2024-04-24,Delhi,Basic,Verified,T701560,2024-10-20,Crypto,Buy,162.66,2738.83,38.91,445498.09,38.91,18.9,20.01,5.3,No,57
U101561,2024-05-03,Mumbai,Basic,Pending,T701561,2024-07-13,Crypto,Buy,464.99,4801.23,41.55,2232523.94,41.55,21.26,20.29,2.7,No,35
U101562,2024-01-14,Delhi,Basic,Verified,T701562,2024-08-15,F&O,Sell,448.63,2632.69,36.52,1181103.71,36.52,12.15,24.37,5.44,No,38
U101563,2024-04-29,Chennai,Premium,Pending,T701563,2024-07-13,F&O,Sell,325.7,2030.58,26.97,661359.91,26.97,14.07,12.9,6.77,Yes,35
U101564,2024-02-21,Kolkata,Basic,Pending,T701564,2024-08-15,F&O,Buy,259.18,1585.06,18.62,410815.85,18.62,8.81,9.81,5.53,No,1
U101565,2024-02-14,Bengaluru,Basic,Verified,T701565,2024-08-17,Crypto,Sell,382.57,4474.54,35.81,1711824.77,35.81,12.28,23.53,1.81,No,69
U101566,2024-04-11,Hyderabad,Premium,Pending,T701566,2024-09-30,Crypto,Buy,244.61,2797.51,44.48,684298.92,44.48,18.02,26.46,5.03,No,103
U101567,2024-05-24,Chennai,Premium,Pending,T701567,2024-09-06,F&O,Buy,478.64,1963.68,29.81,939895.8,29.81,13.54,16.27,1.83,No,101
U101568,2024-02-15,Mumbai,Premium,Pending,T701568,2024-06-15,Crypto,Sell,120.19,3608.03,21.54,433649.13,21.54,11.92,9.62,3.35,No,57
U101569,2024-01-06,Pune,Premium,Pending,T701569,2024-09-02,Crypto,Sell,252.24,1422.5,23.17,358811.4,23.17,7.14,16.03,1.72,No,86
U101570,2024-01-13,Chennai,Premium,Verified,T701570,2024-08-24,Crypto,Sell,212.19,946.71,22.99,200882.39,22.99,12.88,10.11,1.48,No,27
U101571,2024-05-20,Delhi,Basic,Pending,T701571,2024-10-26,F&O,Buy,322.44,1845.06,48.08,594921.15,48.08,26.52,21.56,4.04,No,12
U101572,2024-04-10,Hyderabad,Basic,Pending,T701572,2024-09-04,Equity,Sell,212.52,121.01,32.07,25717.05,32.07,17.1,14.97,7.83,No,61
U101573,2024-01-19,Chennai,Premium,Verified,T701573,2024-10-11,Equity,Buy,216.18,1264.23,37.34,273301.24,37.34,17.55,19.79,2.89,No,67
U101574,2024-02-04,Pune,Basic,Verified,T701574,2024-07-21,Equity,Sell,213.9,3984.53,14.49,852290.97,14.49,4.72,9.77,3.75,No,103
U101575,2024-04-24,Chennai,Basic,Verified,T701575,2024-08-31,Crypto,Sell,105.74,795.19,13.22,84083.39,13.22,6.86,6.36,2.06,No,79
U101576,2024-05-08,Pune,Premium,Verified,T701576,2024-08-15,Equity,Buy,287.61,4931.37,32.95,1418311.33,32.95,18.92,14.03,2.08,No,77
U101577,2024-02-28,Kolkata,Premium,Pending,T701577,2024-10-10,Equity,Sell,64.98,174.1,42.3,11313.02,42.3,22.11,20.19,7.63,No,19
U101578,2024-05-12,Hyderabad,Premium,Pending,T701578,2024-08-06,Equity,Sell,109.56,4634.51,46.18,507756.92,46.18,25.67,20.51,4.67,No,19
U101579,2024-01-19,Hyderabad,Premium,Verified,T701579,2024-06-04,F&O,Buy,449.93,4538.7,14.51,2042097.29,14.51,7.94,6.57,2.3,No,108
U101580,2024-05-10,Pune,Premium,Verified,T701580,2024-08-12,Crypto,Buy,237.78,475.92,7.21,113164.26,7.21,4.27,2.94,3.44,No,66
U101581,2024-01-28,Kolkata,Basic,Verified,T701581,2024-09-08,Equity,Sell,178.47,879.44,23.49,156953.66,23.49,8.08,15.41,1.72,No,56
U101582,2024-02-06,Hyderabad,Premium,Pending,T701582,2024-06-05,F&O,Sell,40.71,4730.38,47.44,192573.77,47.44,21.88,25.56,7.34,No,64
U101583,2024-01-29,Pune,Premium,Pending,T701583,2024-07-14,F&O,Sell,375.55,3110.58,17.08,1168178.32,17.08,5.71,11.37,6.96,Yes,81
U101584,2024-01-24,Delhi,Basic,Verified,T701584,2024-08-28,Crypto,Sell,469.47,4115.54,15.58,1932122.56,15.58,8.85,6.73,5.45,No,22
U101585,2024-01-29,Chennai,Premium,Pending,T701585,2024-07-26,Crypto,Buy,174.63,4120.59,9.68,719578.63,9.68,3.62,6.06,6.24,Yes,113
U101586,2024-01-07,Kolkata,Basic,Pending,T701586,2024-06-24,F&O,Sell,10.55,2393.34,21.47,25249.74,21.47,8.66,12.81,5.04,No,18
U101587,2024-03-18,Kolkata,Basic,Pending,T701587,2024-09-03,Equity,Buy,216.45,2992.14,19.72,647648.7,19.72,10.76,8.96,7.83,Yes,36
U101588,2024-01-06,Hyderabad,Premium,Pending,T701588,2024-10-27,F&O,Buy,30.5,1583.73,28.22,48303.76,28.22,13.41,14.81,2.97,No,113
U101589,2024-03-15,Kolkata,Basic,Verified,T701589,2024-08-06,F&O,Buy,499.67,1863.64,13.3,931205.0,13.3,5.76,7.54,7.93,No,113
U101590,2024-02-22,Mumbai,Premium,Pending,T701590,2024-06-07,F&O,Buy,379.33,1260.19,17.52,478027.87,17.52,5.27,12.25,4.91,No,78
U101591,2024-05-17,Pune,Basic,Verified,T701591,2024-07-25,F&O,Sell,452.85,3039.7,5.13,1376528.15,5.13,1.95,3.18,3.92,No,78
U101592,2024-04-11,Hyderabad,Basic,Verified,T701592,2024-07-02,F&O,Buy,381.95,4507.55,22.46,1721658.72,22.46,8.83,13.63,4.44,No,52
U101593,2024-03-07,Bengaluru,Premium,Pending,T701593,2024-06-30,Equity,Buy,255.83,2421.74,23.22,619553.74,23.22,12.6,10.62,3.93,No,3
U101594,2024-05-04,Chennai,Premium,Pending,T701594,2024-10-16,F&O,Sell,424.44,4997.66,37.69,2121206.81,37.69,22.17,15.52,7.73,Yes,53
U101595,2024-01-14,Pune,Premium,Verified,T701595,2024-07-20,Equity,Buy,114.99,362.18,11.12,41647.08,11.12,6.29,4.83,5.82,Yes,61
U101596,2024-01-04,Hyderabad,Premium,Verified,T701596,2024-07-26,Crypto,Sell,121.56,1613.59,10.7,196148.0,10.7,4.88,5.82,1.19,No,19
U101597,2024-02-05,Pune,Basic,Verified,T701597,2024-09-22,Crypto,Buy,272.93,4292.19,49.83,1171467.42,49.83,21.79,28.04,5.5,No,52
U101598,2024-04-22,Chennai,Basic,Pending,T701598,2024-08-24,F&O,Buy,196.42,2309.84,45.83,453698.77,45.83,14.76,31.07,1.33,No,5
U101599,2024-04-28,Hyderabad,Basic,Verified,T701599,2024-06-08,F&O,Buy,398.4,383.02,45.69,152595.17,45.69,16.52,29.17,1.26,No,37
U101600,2024-01-14,Delhi,Premium,Verified,T701600,2024-08-18,Equity,Buy,378.55,2525.76,17.27,956126.45,17.27,6.94,10.33,4.68,No,63
U101601,2024-04-17,Pune,Basic,Pending,T701601,2024-06-10,Crypto,Buy,492.41,2829.98,7.59,1393510.45,7.59,3.13,4.46,2.4,No,76
U101602,2024-04-22,Hyderabad,Premium,Pending,T701602,2024-09-13,Equity,Sell,64.27,4659.42,12.74,299460.92,12.74,5.53,7.21,6.52,Yes,4
U101603,2024-01-22,Mumbai,Premium,Verified,T701603,2024-07-09,Equity,Sell,489.72,364.59,29.99,178547.01,29.99,11.87,18.12,1.11,No,11
U101604,2024-05-08,Delhi,Basic,Pending,T701604,2024-08-09,Equity,Sell,314.25,1660.85,35.52,521922.11,35.52,14.09,21.43,4.25,No,30
U101605,2024-02-26,Hyderabad,Basic,Pending,T701605,2024-07-09,Equity,Sell,148.11,658.91,31.37,97591.16,31.37,18.64,12.73,5.99,No,50
U101606,2024-02-11,Hyderabad,Basic,Verified,T701606,2024-10-25,Equity,Sell,122.8,4916.25,45.18,603715.5,45.18,26.6,18.58,5.82,Yes,43
U101607,2024-03-25,Delhi,Basic,Pending,T701607,2024-07-31,Crypto,Sell,289.71,1935.81,24.37,560823.52,24.37,11.98,12.39,4.96,No,82
U101608,2024-04-12,Kolkata,Basic,Verified,T701608,2024-08-13,F&O,Sell,345.12,4892.43,20.43,1688475.44,20.43,6.58,13.85,3.12,No,66
U101609,2024-04-02,Pune,Basic,Verified,T701609,2024-08-22,F&O,Sell,327.91,4984.19,37.96,1634365.74,37.96,12.57,25.39,3.22,No,86
U101610,2024-03-13,Bengaluru,Premium,Pending,T701610,2024-10-04,Crypto,Sell,117.08,615.74,43.62,72090.84,43.62,18.82,24.8,3.1,No,35
U101611,2024-05-21,Delhi,Basic,Verified,T701611,2024-10-11,F&O,Buy,366.92,2990.78,44.72,1097377.0,44.72,14.25,30.47,1.13,No,71
U101612,2024-03-05,Bengaluru,Basic,Pending,T701612,2024-06-21,Crypto,Buy,220.52,4696.18,16.72,1035601.61,16.72,5.47,11.25,2.41,No,10
U101613,2024-01-10,Delhi,Premium,Pending,T701613,2024-08-02,Equity,Sell,463.67,4930.45,5.6,2286101.75,5.6,3.28,2.32,1.81,No,4
U101614,2024-05-09,Bengaluru,Basic,Pending,T701614,2024-06-18,Crypto,Buy,78.94,347.55,43.37,27435.6,43.37,17.42,25.95,6.04,Yes,19
U101615,2024-01-03,Chennai,Basic,Pending,T701615,2024-07-28,Crypto,Buy,192.06,2730.47,48.38,524414.07,48.38,15.43,32.95,2.77,No,49
U101616,2024-02-25,Kolkata,Premium,Pending,T701616,2024-09-12,Crypto,Sell,425.22,2788.96,43.38,1185921.57,43.38,21.33,22.05,5.11,No,36
U101617,2024-02-15,Kolkata,Premium,Verified,T701617,2024-07-02,Equity,Sell,264.36,149.81,13.26,39603.77,13.26,5.55,7.71,5.03,No,63
U101618,2024-01-12,Bengaluru,Premium,Verified,T701618,2024-10-02,Equity,Buy,16.29,4414.03,9.99,71904.55,9.99,5.05,4.94,5.51,Yes,107
U101619,2024-01-10,Hyderabad,Basic,Verified,T701619,2024-09-05,Crypto,Buy,141.06,1585.25,31.58,223615.36,31.58,15.1,16.48,3.59,No,6
U101620,2024-04-09,Delhi,Premium,Pending,T701620,2024-08-13,F&O,Sell,420.73,3159.33,6.56,1329224.91,6.56,2.87,3.69,6.45,Yes,6
U101621,2024-01-10,Hyderabad,Basic,Pending,T701621,2024-06-17,Crypto,Buy,169.75,580.88,10.65,98604.38,10.65,3.38,7.27,7.59,Yes,68
U101622,2024-01-03,Chennai,Basic,Verified,T701622,2024-10-27,Crypto,Sell,224.24,329.21,49.19,73822.05,49.19,16.75,32.44,5.45,No,42
U101623,2024-04-29,Bengaluru,Basic,Pending,T701623,2024-10-21,F&O,Sell,425.01,4680.04,14.95,1989063.8,14.95,4.73,10.22,2.4,No,47
U101624,2024-05-02,Pune,Premium,Verified,T701624,2024-06-20,Crypto,Buy,59.37,3515.3,31.47,208703.36,31.47,12.5,18.97,7.42,Yes,74
U101625,2024-04-12,Bengaluru,Premium,Pending,T701625,2024-07-14,Equity,Sell,486.09,4004.02,46.67,1946314.08,46.67,22.86,23.81,3.53,No,85
U101626,2024-01-15,Bengaluru,Basic,Verified,T701626,2024-10-21,Equity,Sell,1.61,4812.59,21.3,7748.27,21.3,10.43,10.87,4.55,No,18
U101627,2024-02-15,Bengaluru,Basic,Verified,T701627,2024-08-28,Equity,Buy,300.51,2168.77,40.72,651737.07,40.72,21.32,19.4,1.48,No,93
U101628,2024-01-10,Mumbai,Premium,Verified,T701628,2024-08-24,Equity,Buy,331.3,3456.54,40.0,1145151.7,40.0,19.83,20.17,2.94,No,55
U101629,2024-05-20,Mumbai,Premium,Pending,T701629,2024-09-28,Equity,Buy,22.37,3883.93,35.3,86883.51,35.3,17.08,18.22,5.61,Yes,52
U101630,2024-01-23,Delhi,Premium,Pending,T701630,2024-06-01,Crypto,Sell,394.79,2471.82,23.25,975849.82,23.25,7.76,15.49,1.15,No,33
U101631,2024-04-05,Chennai,Basic,Verified,T701631,2024-08-23,Crypto,Sell,446.7,2306.65,8.87,1030380.56,8.87,4.1,4.77,3.26,No,97
U101632,2024-04-03,Hyderabad,Premium,Verified,T701632,2024-08-04,Equity,Buy,185.95,3477.03,32.11,646553.73,32.11,16.4,15.71,4.58,No,55
U101633,2024-03-29,Kolkata,Basic,Verified,T701633,2024-10-04,Crypto,Sell,146.6,2254.19,29.45,330464.25,29.45,11.67,17.78,3.18,No,23
U101634,2024-02-26,Mumbai,Basic,Verified,T701634,2024-07-12,F&O,Buy,69.43,2360.02,17.49,163856.19,17.49,6.96,10.53,6.77,No,66
U101635,2024-04-28,Delhi,Basic,Pending,T701635,2024-07-25,Crypto,Buy,394.1,2931.93,13.43,1155473.61,13.43,7.12,6.31,3.08,No,21
U101636,2024-04-26,Chennai,Basic,Verified,T701636,2024-07-27,Crypto,Buy,107.75,2719.86,19.07,293064.92,19.07,8.35,10.72,3.28,No,7
U101637,2024-02-24,Chennai,Premium,Pending,T701637,2024-09-19,Crypto,Buy,64.7,2095.0,34.77,135546.5,34.77,14.09,20.68,3.55,No,61
U101638,2024-01-22,Chennai,Premium,Verified,T701638,2024-06-16,Equity,Buy,14.37,672.13,40.11,9658.51,40.11,23.06,17.05,3.32,No,86
U101639,2024-04-23,Chennai,Premium,Pending,T701639,2024-08-01,F&O,Buy,467.39,916.37,21.76,428302.17,21.76,10.49,11.27,6.81,No,67
U101640,2024-04-13,Hyderabad,Premium,Pending,T701640,2024-08-01,Crypto,Buy,174.42,1684.68,13.65,293841.89,13.65,8.18,5.47,4.45,No,21
U101641,2024-01-22,Hyderabad,Basic,Pending,T701641,2024-09-27,Crypto,Buy,460.63,693.51,20.69,319451.51,20.69,11.77,8.92,2.77,No,63
U101642,2024-05-27,Chennai,Basic,Verified,T701642,2024-07-01,Crypto,Buy,34.72,1300.85,38.46,45165.51,38.46,17.35,21.11,1.09,No,108
U101643,2024-01-11,Kolkata,Basic,Pending,T701643,2024-07-18,F&O,Sell,491.34,2729.27,9.93,1340999.52,9.93,4.64,5.29,3.11,No,101
U101644,2024-01-18,Chennai,Basic,Verified,T701644,2024-07-24,F&O,Buy,89.3,1521.46,13.57,135866.38,13.57,6.27,7.3,2.9,No,62
U101645,2024-01-16,Pune,Premium,Pending,T701645,2024-06-14,Equity,Buy,461.53,654.88,26.2,302246.77,26.2,12.44,13.76,6.78,Yes,29
U101646,2024-02-27,Chennai,Premium,Pending,T701646,2024-06-15,Equity,Sell,243.09,1901.84,23.13,462318.29,23.13,8.44,14.69,5.68,Yes,113
U101647,2024-03-03,Mumbai,Basic,Pending,T701647,2024-09-30,F&O,Buy,272.13,994.28,17.29,270573.42,17.29,8.67,8.62,7.72,Yes,35
U101648,2024-04-03,Pune,Premium,Verified,T701648,2024-09-19,Equity,Sell,423.96,3089.25,26.55,1309718.43,26.55,11.0,15.55,5.35,No,48
U101649,2024-03-13,Hyderabad,Basic,Verified,T701649,2024-10-01,Equity,Buy,43.76,4643.68,13.13,203207.44,13.13,5.01,8.12,4.69,No,54
U101650,2024-01-10,Bengaluru,Basic,Pending,T701650,2024-08-15,F&O,Buy,232.05,1736.95,7.41,403059.25,7.41,2.36,5.05,6.05,Yes,89
U101651,2024-04-23,Kolkata,Premium,Verified,T701651,2024-10-11,Crypto,Sell,434.03,559.35,23.4,242774.68,23.4,9.02,14.38,1.62,No,27
U101652,2024-05-30,Chennai,Basic,Verified,T701652,2024-07-15,Crypto,Sell,198.92,1814.05,7.03,360850.83,7.03,2.32,4.71,3.07,No,108
U101653,2024-01-29,Pune,Premium,Verified,T701653,2024-08-09,Equity,Sell,220.86,1238.58,30.32,273552.78,30.32,13.1,17.22,4.69,No,74
U101654,2024-03-25,Hyderabad,Basic,Pending,T701654,2024-10-05,Equity,Buy,110.91,4764.68,42.44,528450.66,42.44,14.09,28.35,6.3,Yes,62
U101655,2024-04-29,Hyderabad,Basic,Pending,T701655,2024-09-06,Crypto,Buy,51.57,4653.75,42.78,239993.89,42.78,24.04,18.74,4.52,No,5
U101656,2024-04-11,Chennai,Basic,Verified,T701656,2024-09-28,F&O,Sell,346.18,1995.67,14.35,690861.04,14.35,5.05,9.3,7.67,Yes,79
U101657,2024-04-28,Hyderabad,Premium,Verified,T701657,2024-09-27,F&O,Sell,499.03,1943.05,42.66,969640.24,42.66,19.61,23.05,7.24,No,54
U101658,2024-02-11,Bengaluru,Premium,Verified,T701658,2024-10-27,F&O,Sell,461.84,3357.99,22.65,1550854.1,22.65,7.62,15.03,5.38,No,75
U101659,2024-01-02,Delhi,Premium,Verified,T701659,2024-06-22,F&O,Buy,377.15,1245.24,8.61,469642.27,8.61,3.13,5.48,3.54,No,67
U101660,2024-05-22,Hyderabad,Basic,Verified,T701660,2024-10-08,Crypto,Buy,476.21,2683.78,14.09,1278042.87,14.09,7.95,6.14,5.92,Yes,9
U101661,2024-01-31,Hyderabad,Basic,Verified,T701661,2024-08-04,Equity,Sell,105.59,277.93,47.77,29346.63,47.77,18.47,29.3,2.72,No,93
U101662,2024-05-05,Bengaluru,Premium,Verified,T701662,2024-10-24,F&O,Sell,385.18,1796.03,37.87,691794.84,37.87,11.91,25.96,4.59,No,118
U101663,2024-01-15,Pune,Basic,Pending,T701663,2024-10-14,Crypto,Buy,394.28,345.46,31.25,136207.97,31.25,15.27,15.98,6.64,No,34
U101664,2024-05-05,Kolkata,Basic,Verified,T701664,2024-09-01,F&O,Buy,198.46,4639.48,23.54,920751.2,23.54,10.18,13.36,2.14,No,79
U101665,2024-01-30,Chennai,Premium,Pending,T701665,2024-06-08,Equity,Sell,421.84,610.27,49.24,257436.3,49.24,28.57,20.67,7.11,No,94
U101666,2024-05-14,Mumbai,Premium,Verified,T701666,2024-07-25,F&O,Buy,376.28,4348.32,19.49,1636185.85,19.49,6.07,13.42,5.0,No,80
U101667,2024-05-15,Delhi,Premium,Verified,T701667,2024-08-16,F&O,Buy,403.04,1003.93,7.3,404623.95,7.3,3.54,3.76,1.67,No,88
U101668,2024-02-21,Hyderabad,Premium,Verified,T701668,2024-06-25,F&O,Sell,111.95,752.18,23.33,84206.55,23.33,10.91,12.42,6.29,No,29
U101669,2024-01-24,Delhi,Basic,Pending,T701669,2024-09-13,Crypto,Sell,294.84,4133.81,30.9,1218812.54,30.9,15.47,15.43,1.93,No,93
U101670,2024-03-13,Chennai,Premium,Pending,T701670,2024-06-07,Crypto,Sell,494.5,892.84,18.72,441509.38,18.72,6.86,11.86,5.99,Yes,11
U101671,2024-05-01,Mumbai,Premium,Verified,T701671,2024-08-16,F&O,Sell,362.44,3095.69,44.86,1122001.88,44.86,24.63,20.23,2.25,No,31
U101672,2024-03-16,Kolkata,Premium,Pending,T701672,2024-06-29,Equity,Sell,66.51,4715.3,9.59,313614.6,9.59,4.8,4.79,1.56,No,24
U101673,2024-05-29,Pune,Premium,Pending,T701673,2024-06-29,F&O,Sell,130.5,1025.1,30.51,133775.55,30.51,16.81,13.7,3.0,No,43
U101674,2024-02-27,Chennai,Premium,Verified,T701674,2024-08-16,Equity,Buy,386.31,1198.42,10.29,462961.63,10.29,4.63,5.66,7.22,Yes,2
U101675,2024-01-28,Bengaluru,Premium,Pending,T701675,2024-08-18,F&O,Buy,257.86,245.43,27.24,63286.58,27.24,13.99,13.25,5.18,No,93
U101676,2024-05-25,Hyderabad,Premium,Pending,T701676,2024-08-17,Equity,Sell,78.14,3035.5,46.45,237193.97,46.45,25.32,21.13,8.0,Yes,66
U101677,2024-02-14,Pune,Premium,Verified,T701677,2024-10-23,F&O,Sell,400.23,1231.04,44.39,492699.14,44.39,14.78,29.61,6.88,No,71
U101678,2024-04-02,Bengaluru,Basic,Verified,T701678,2024-08-29,Crypto,Buy,191.9,978.65,30.93,187802.93,30.93,14.61,16.32,7.58,Yes,118
U101679,2024-04-16,Hyderabad,Premium,Pending,T701679,2024-08-11,Equity,Sell,140.09,100.57,15.1,14088.85,15.1,6.84,8.26,5.85,No,2
U101680,2024-04-04,Hyderabad,Premium,Verified,T701680,2024-07-14,Equity,Buy,139.83,1210.16,25.53,169216.67,25.53,8.9,16.63,2.81,No,84
U101681,2024-05-06,Kolkata,Premium,Verified,T701681,2024-07-25,Equity,Buy,345.57,2944.69,47.48,1017596.52,47.48,20.8,26.68,6.84,Yes,104
U101682,2024-02-17,Chennai,Basic,Pending,T701682,2024-09-18,Crypto,Buy,341.6,190.01,40.01,64907.42,40.01,12.07,27.94,7.48,No,17
U101683,2024-02-19,Mumbai,Premium,Verified,T701683,2024-06-15,Equity,Sell,249.46,1572.76,12.95,392340.71,12.95,5.72,7.23,2.01,No,111
U101684,2024-02-12,Bengaluru,Basic,Pending,T701684,2024-08-27,Equity,Sell,378.04,1896.32,46.9,716884.81,46.9,21.07,25.83,6.29,Yes,45
U101685,2024-03-27,Pune,Basic,Pending,T701685,2024-08-02,Equity,Sell,395.59,4788.1,22.83,1894124.48,22.83,8.32,14.51,7.99,No,56
U101686,2024-01-10,Chennai,Premium,Verified,T701686,2024-09-26,Equity,Buy,300.62,866.99,14.42,260634.53,14.42,5.15,9.27,2.19,No,7
U101687,2024-03-09,Kolkata,Basic,Pending,T701687,2024-10-18,Crypto,Buy,142.14,3780.5,42.63,537360.27,42.63,21.17,21.46,2.29,No,64
U101688,2024-03-08,Pune,Premium,Verified,T701688,2024-06-21,Equity,Sell,50.98,4777.04,6.53,243533.5,6.53,2.09,4.44,4.58,No,14
U101689,2024-01-19,Kolkata,Premium,Pending,T701689,2024-09-22,Equity,Buy,209.85,523.89,26.09,109938.32,26.09,15.21,10.88,4.37,No,84
U101690,2024-01-07,Kolkata,Premium,Pending,T701690,2024-09-26,Crypto,Buy,451.47,903.91,37.19,408088.25,37.19,16.98,20.21,4.07,No,22
U101691,2024-02-11,Pune,Premium,Pending,T701691,2024-07-12,Crypto,Buy,323.46,4347.39,28.67,1406206.77,28.67,11.46,17.21,1.81,No,70
U101692,2024-01-10,Delhi,Basic,Pending,T701692,2024-07-19,Crypto,Sell,32.89,4248.86,18.04,139745.01,18.04,9.37,8.67,7.85,Yes,35
U101693,2024-03-09,Bengaluru,Premium,Verified,T701693,2024-08-14,Crypto,Sell,79.51,1212.71,8.99,96422.57,8.99,2.88,6.11,5.45,No,83
U101694,2024-05-05,Chennai,Premium,Pending,T701694,2024-09-03,F&O,Buy,71.47,1050.96,41.92,75112.11,41.92,19.77,22.15,4.62,No,52
U101695,2024-05-25,Pune,Premium,Pending,T701695,2024-07-22,Crypto,Buy,309.6,1371.43,5.59,424594.73,5.59,2.38,3.21,7.28,Yes,31
U101696,2024-04-07,Delhi,Basic,Pending,T701696,2024-06-03,Crypto,Sell,463.41,4475.43,24.14,2073959.02,24.14,14.22,9.92,6.36,Yes,102
U101697,2024-03-07,Pune,Basic,Pending,T701697,2024-08-15,F&O,Sell,265.18,4515.41,7.63,1197396.42,7.63,3.44,4.19,4.79,No,5
U101698,2024-03-02,Chennai,Basic,Pending,T701698,2024-07-04,F&O,Sell,174.02,2020.9,15.02,351677.02,15.02,7.6,7.42,5.8,Yes,10
U101699,2024-02-27,Mumbai,Basic,Pending,T701699,2024-06-11,Equity,Buy,285.48,1026.03,36.89,292911.04,36.89,14.74,22.15,7.91,Yes,21
U101700,2024-01-21,Mumbai,Basic,Pending,T701700,2024-09-20,Equity,Sell,12.4,4255.0,44.78,52762.0,44.78,13.45,31.33,2.07,No,72
U101701,2024-04-24,Hyderabad,Premium,Verified,T701701,2024-07-16,Crypto,Buy,327.64,4876.83,33.07,1597844.58,33.07,12.03,21.04,2.32,No,105
U101702,2024-04-20,Bengaluru,Basic,Verified,T701702,2024-06-04,Equity,Buy,199.95,2401.14,12.58,480107.94,12.58,5.35,7.23,1.72,No,47
U101703,2024-05-04,Chennai,Basic,Verified,T701703,2024-10-25,Equity,Buy,89.61,2125.5,15.96,190466.05,15.96,7.99,7.97,3.89,No,11
U101704,2024-03-14,Chennai,Basic,Pending,T701704,2024-07-30,Equity,Sell,7.76,1213.92,16.73,9420.02,16.73,8.38,8.35,7.62,Yes,24
U101705,2024-01-16,Chennai,Premium,Pending,T701705,2024-08-04,Crypto,Sell,325.01,4857.29,11.79,1578667.82,11.79,5.32,6.47,5.19,No,78
U101706,2024-04-25,Pune,Premium,Verified,T701706,2024-09-20,Crypto,Buy,219.91,50.56,11.02,11118.65,11.02,4.55,6.47,3.05,No,26
U101707,2024-02-25,Mumbai,Premium,Pending,T701707,2024-07-31,Crypto,Buy,53.97,657.07,25.86,35462.07,25.86,8.26,17.6,6.02,Yes,70
U101708,2024-02-02,Chennai,Premium,Pending,T701708,2024-08-27,F&O,Buy,329.75,716.03,46.45,236110.89,46.45,20.0,26.45,2.26,No,88
U101709,2024-01-29,Delhi,Premium,Pending,T701709,2024-08-31,Crypto,Sell,310.97,339.26,37.53,105499.68,37.53,12.57,24.96,5.49,No,89
U101710,2024-02-15,Delhi,Basic,Pending,T701710,2024-05-31,F&O,Sell,114.11,1577.91,42.65,180055.31,42.65,24.37,18.28,5.98,Yes,9
U101711,2024-02-25,Mumbai,Basic,Verified,T701711,2024-08-05,Equity,Buy,29.2,2146.34,25.87,62673.13,25.87,11.83,14.04,3.35,No,16
U101712,2024-01-09,Pune,Premium,Verified,T701712,2024-10-19,Equity,Buy,439.74,3648.04,27.37,1604189.11,27.37,10.43,16.94,4.27,No,56
